,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
202,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
203,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
204,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop
205,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
206,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
207,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
208,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
209,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
210,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Donatello Restaurant,43.657489310288014,-79.38360495100461,Italian Restaurant
211,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
212,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
213,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
214,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
215,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
216,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
217,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
218,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Disney Store,43.654248,-79.381232,Toy / Game Store
219,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
220,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,VISA Screening Room #TIFF,43.6534148270092,-79.37845854142398,Movie Theater
221,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
222,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Starbucks,43.659509,-79.382132,Coffee Shop
223,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
224,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
225,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
226,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Vans,43.654825509733335,-79.38024076741966,Shoe Store
227,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666,Coffee Shop
228,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
229,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
230,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
231,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
232,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,J.Crew,43.6532964,-79.3807785,Clothing Store
233,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
234,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
235,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Tim Hortons,43.65690736298195,-79.3773287381231,Coffee Shop
236,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Ryerson Theatre,43.65941278506566,-79.37999674976807,Movie Theater
237,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,The Saint James Hotel,43.659398011456965,-79.38093249633705,Hotel
238,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Pita Land,43.66025329859701,-79.37710715521973,Falafel Restaurant
239,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,It's All Grk,43.65678120012301,-79.37682835542365,Greek Restaurant
240,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Tim Hortons,43.65685033174256,-79.3767973780632,Coffee Shop
241,"Garden District, Ryerson",43.6573600769043,-79.37818145751953,Fran's,43.65426474929814,-79.37912005538317,Diner
242,Glencairn,43.70798873901367,-79.44837951660156,Columbus Colombian Bakery (Panaderia Colombiana),43.709172692546765,-79.45333079398473,Latin American Restaurant
243,Glencairn,43.70798873901367,-79.44837951660156,Lady York Foods,43.709445370032775,-79.45297906087649,Grocery Store
244,Glencairn,43.70798873901367,-79.44837951660156,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
245,Glencairn,43.70798873901367,-79.44837951660156,Dairy Queen,43.7100679,-79.4534411,Ice Cream Shop
246,Glencairn,43.70798873901367,-79.44837951660156,McDonald's,43.70491871475466,-79.45223813434126,Fast Food Restaurant
247,Glencairn,43.70798873901367,-79.44837951660156,Camarra's Pizzeria & Restaurant,43.708329,-79.453488,Pizza Place
248,Glencairn,43.70798873901367,-79.44837951660156,Petro-Canada,43.707186,-79.453231,Gas Station
249,Glencairn,43.70798873901367,-79.44837951660156,Darosa,43.706969836937915,-79.453120889328,Mediterranean Restaurant
250,Glencairn,43.70798873901367,-79.44837951660156,Kokoro Sushi,43.7090306314996,-79.44405331675999,Sushi Restaurant
251,Glencairn,43.70798873901367,-79.44837951660156,Li Cheng Restaurant,43.70882792296303,-79.44336647383521,Asian Restaurant
252,Glencairn,43.70798873901367,-79.44837951660156,Pizza Nova,43.707503883344074,-79.44314118823905,Pizza Place
253,Glencairn,43.70798873901367,-79.44837951660156,Domino's Pizza,43.707170406048526,-79.44265804811249,Pizza Place
254,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65279006958008,-79.55406188964844,Seaforth Golf Club,43.651183,-79.556107,Golf Course
255,"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65279006958008,-79.55406188964844,Coliseum Mississauga,43.6568,-79.556,Movie Theater
256,"Rouge Hill, Port Union, Highland Creek",43.785640716552734,-79.15870666503906,RIGHT WAY TO GOLF,43.785176919005714,-79.16110754013062,Golf Course
257,"Rouge Hill, Port Union, Highland Creek",43.785640716552734,-79.15870666503906,Great Shine Window Cleaning,43.7831452,-79.1574307,Home Service
258,"Rouge Hill, Port Union, Highland Creek",43.785640716552734,-79.15870666503906,Royal Canadian Legion,43.78253332838298,-79.16308473261682,Bar
259,Don Mills,43.721839904785156,-79.34339904785156,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
260,Don Mills,43.721839904785156,-79.34339904785156,Real Canadian Superstore,43.722704,-79.337508,Supermarket
261,Don Mills,43.721839904785156,-79.34339904785156,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
262,Don Mills,43.721839904785156,-79.34339904785156,The Beer Store,43.7227042,-79.3375083,Beer Store
263,Don Mills,43.721839904785156,-79.34339904785156,Don Mills Rd. & Eglinton Ave E,43.72057,-79.33884,Intersection
264,Woodbine Heights,43.689701080322266,-79.30680084228516,Press Books Coffee Vinyl,43.687672,-79.304457,Coffee Shop
265,Woodbine Heights,43.689701080322266,-79.30680084228516,Hollandaise Diner,43.68652710817421,-79.3088972568512,Breakfast Spot
266,Woodbine Heights,43.689701080322266,-79.30680084228516,Shoppers Drug Mart,43.687934,-79.303381,Pharmacy
267,Woodbine Heights,43.689701080322266,-79.30680084228516,Sultan Shawarma & Falafel,43.68822334940596,-79.30170939352254,Middle Eastern Restaurant
268,Woodbine Heights,43.689701080322266,-79.30680084228516,Petro-Canada,43.686556,-79.308184,Gas Station
269,Woodbine Heights,43.689701080322266,-79.30680084228516,Sobeys Danforth,43.687392,-79.303888,Grocery Store
270,Woodbine Heights,43.689701080322266,-79.30680084228516,Bark 'N' Scratch,43.687388,-79.305479,Pet Store
271,Woodbine Heights,43.689701080322266,-79.30680084228516,Pavillion Pastries,43.688560652640675,-79.30191525698254,Café
272,Woodbine Heights,43.689701080322266,-79.30680084228516,Wellwise by Shoppers Drug Mart,43.687996,-79.303391,Doctor's Office
273,Woodbine Heights,43.689701080322266,-79.30680084228516,KFC,43.6881,-79.3029,Fast Food Restaurant
274,Woodbine Heights,43.689701080322266,-79.30680084228516,TTC Bus #64 Main,43.68903536371879,-79.30169869081296,Bus Line
275,Woodbine Heights,43.689701080322266,-79.30680084228516,Danforth Village Quality Fruits & Vegetables,43.68784445965369,-79.30227756500244,Grocery Store
276,Woodbine Heights,43.689701080322266,-79.30680084228516,Main Street Subway Station,43.68910856344984,-79.30166156422199,Metro Station
277,Woodbine Heights,43.689701080322266,-79.30680084228516,TTC Bus 113 Danforth,43.68921652628386,-79.30161609483935,Bus Line
278,Woodbine Heights,43.689701080322266,-79.30680084228516,Grumble's deli-cafe,43.68758138785994,-79.30173489866068,Bakery
279,Woodbine Heights,43.689701080322266,-79.30680084228516,Time Capsule,43.68627418203743,-79.31040748827184,Café
280,Woodbine Heights,43.689701080322266,-79.30680084228516,VPDC,43.68741079347141,-79.30153526221213,Dance Studio
281,St. James Town,43.65142822265625,-79.37557220458984,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
282,St. James Town,43.65142822265625,-79.37557220458984,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
283,St. James Town,43.65142822265625,-79.37557220458984,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
284,St. James Town,43.65142822265625,-79.37557220458984,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
285,St. James Town,43.65142822265625,-79.37557220458984,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
286,St. James Town,43.65142822265625,-79.37557220458984,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
287,St. James Town,43.65142822265625,-79.37557220458984,Terroni,43.650927,-79.375602,Italian Restaurant
288,St. James Town,43.65142822265625,-79.37557220458984,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
289,St. James Town,43.65142822265625,-79.37557220458984,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
290,St. James Town,43.65142822265625,-79.37557220458984,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
291,St. James Town,43.65142822265625,-79.37557220458984,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
292,St. James Town,43.65142822265625,-79.37557220458984,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
293,St. James Town,43.65142822265625,-79.37557220458984,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
294,St. James Town,43.65142822265625,-79.37557220458984,Dineen Coffee,43.650497,-79.378765,Café
295,St. James Town,43.65142822265625,-79.37557220458984,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
296,St. James Town,43.65142822265625,-79.37557220458984,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
297,St. James Town,43.65142822265625,-79.37557220458984,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
298,St. James Town,43.65142822265625,-79.37557220458984,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
299,St. James Town,43.65142822265625,-79.37557220458984,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
300,St. James Town,43.65142822265625,-79.37557220458984,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
301,St. James Town,43.65142822265625,-79.37557220458984,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
302,St. James Town,43.65142822265625,-79.37557220458984,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
303,St. James Town,43.65142822265625,-79.37557220458984,The George Street Diner,43.65297,-79.371467,Diner
304,St. James Town,43.65142822265625,-79.37557220458984,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
305,St. James Town,43.65142822265625,-79.37557220458984,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
306,St. James Town,43.65142822265625,-79.37557220458984,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
307,St. James Town,43.65142822265625,-79.37557220458984,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
308,St. James Town,43.65142822265625,-79.37557220458984,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
309,St. James Town,43.65142822265625,-79.37557220458984,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
310,St. James Town,43.65142822265625,-79.37557220458984,Café Plenty,43.6491179354577,-79.37831288380438,Café
311,St. James Town,43.65142822265625,-79.37557220458984,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
312,St. James Town,43.65142822265625,-79.37557220458984,Berczy Park,43.64804835388851,-79.3751722909452,Park
313,St. James Town,43.65142822265625,-79.37557220458984,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
314,St. James Town,43.65142822265625,-79.37557220458984,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
315,St. James Town,43.65142822265625,-79.37557220458984,Downtown Camera,43.653107,-79.37512,Camera Store
316,St. James Town,43.65142822265625,-79.37557220458984,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
317,St. James Town,43.65142822265625,-79.37557220458984,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
318,St. James Town,43.65142822265625,-79.37557220458984,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
319,St. James Town,43.65142822265625,-79.37557220458984,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
320,St. James Town,43.65142822265625,-79.37557220458984,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
321,St. James Town,43.65142822265625,-79.37557220458984,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
322,St. James Town,43.65142822265625,-79.37557220458984,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
323,St. James Town,43.65142822265625,-79.37557220458984,LUSH,43.653557,-79.3804,Cosmetics Shop
324,St. James Town,43.65142822265625,-79.37557220458984,Indigo,43.65351471121164,-79.38069591056922,Bookstore
325,St. James Town,43.65142822265625,-79.37557220458984,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
326,St. James Town,43.65142822265625,-79.37557220458984,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
327,St. James Town,43.65142822265625,-79.37557220458984,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
328,St. James Town,43.65142822265625,-79.37557220458984,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
329,St. James Town,43.65142822265625,-79.37557220458984,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
330,St. James Town,43.65142822265625,-79.37557220458984,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
331,St. James Town,43.65142822265625,-79.37557220458984,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
332,St. James Town,43.65142822265625,-79.37557220458984,Roots,43.65361341708363,-79.38024401664734,Clothing Store
333,St. James Town,43.65142822265625,-79.37557220458984,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
334,St. James Town,43.65142822265625,-79.37557220458984,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
335,St. James Town,43.65142822265625,-79.37557220458984,Apple Eaton Centre,43.6529676,-79.3806704,Electronics Store
336,St. James Town,43.65142822265625,-79.37557220458984,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
337,St. James Town,43.65142822265625,-79.37557220458984,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
338,St. James Town,43.65142822265625,-79.37557220458984,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
339,St. James Town,43.65142822265625,-79.37557220458984,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
340,St. James Town,43.65142822265625,-79.37557220458984,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
